nam,ten_truong,ma_goc,ten_nganh,diem_chuan,to_hop_mon,he_dao_tao,yeu_cau_phu,phan_hieu,doi_tuong,ma_nganh,ghi_chu,university_id
2020,Đại học Y tế Công cộng,7760101,Công tác xã hội,14.0,D01,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2020,Đại học Y tế Công cộng,7760101,Công tác xã hội,14.0,D14,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2020,Đại học Y tế Công cộng,7760101,Công tác xã hội,14.0,D15,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2021,Đại học Y tế Công cộng,7760101,Công tác xã hội,15.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2021,Đại học Y tế Công cộng,7760101,Công tác xã hội,15.0,C00,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2021,Đại học Y tế Công cộng,7760101,Công tác xã hội,15.0,D01,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2021,Đại học Y tế Công cộng,7760101,Công tác xã hội,15.0,D66,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2022,Đại học Y tế Công cộng,7760101,Công tác xã hội,15.15,B00,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2022,Đại học Y tế Công cộng,7760101,Công tác xã hội,15.15,C00,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2022,Đại học Y tế Công cộng,7760101,Công tác xã hội,15.15,D01,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2022,Đại học Y tế Công cộng,7760101,Công tác xã hội,15.15,D66,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2023,Đại học Y tế Công cộng,7760101,Công tác xã hội,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2023,Đại học Y tế Công cộng,7760101,Công tác xã hội,19.0,C00,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2023,Đại học Y tế Công cộng,7760101,Công tác xã hội,19.0,D01,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2023,Đại học Y tế Công cộng,7760101,Công tác xã hội,19.0,D66,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2024,Đại học Y tế Công cộng,7760101,Công tác xã hội,21.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2024,Đại học Y tế Công cộng,7760101,Công tác xã hội,21.5,C00,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2024,Đại học Y tế Công cộng,7760101,Công tác xã hội,21.5,D01,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2024,Đại học Y tế Công cộng,7760101,Công tác xã hội,21.5,D66,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2025,Đại học Y tế Công cộng,7760101,Công tác xã hội,23.5,C00,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2025,Đại học Y tế Công cộng,7760101,Công tác xã hội,23.5,C20,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2025,Đại học Y tế Công cộng,7760101,Công tác xã hội,23.5,D01,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2025,Đại học Y tế Công cộng,7760101,Công tác xã hội,23.5,D14,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2025,Đại học Y tế Công cộng,7760101,Công tác xã hội,23.5,D15,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2025,Đại học Y tế Công cộng,7760101,Công tác xã hội,23.5,D66,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2025,Đại học Y tế Công cộng,7760101,Công tác xã hội,23.5,X74,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2025,Đại học Y tế Công cộng,7760101,Công tác xã hội,23.5,X78,dai_tra,khong,co_so_chinh,toan_quoc,7760101,,431
2024,Đại học Y Hà Nội,7310401,Tâm lý học,26.86,B00,dai_tra,khong,co_so_chinh,toan_quoc,7310401,,432
2024,Đại học Y Hà Nội,7310401,Tâm lý học,28.83,C00,dai_tra,khong,co_so_chinh,toan_quoc,7310401,,432
2024,Đại học Y Hà Nội,7310401,Tâm lý học,26.86,D01,dai_tra,khong,co_so_chinh,toan_quoc,7310401,,432
2025,Đại học Y Hà Nội,7310401,Tâm lý học,23.7,B00,dai_tra,khong,co_so_chinh,toan_quoc,7310401,,432
2025,Đại học Y Hà Nội,7310401,Tâm lý học,28.7,C00,dai_tra,khong,co_so_chinh,toan_quoc,7310401,,432
2025,Đại học Y Hà Nội,7310401,Tâm lý học,26.7,D01,dai_tra,khong,co_so_chinh,toan_quoc,7310401,,432
2018,Đại học Y Hà Nội,7720101,Y khoa,24.75,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,"Thí sinh có cùng mức 24.75 điểm xét trúng tuyển theo tiêu chí: Điểm ngoại ngữ (tiếng Anh, tiếng Pháp) cao hơn và đăng kí nguyện vọng 1",432
2019,Đại học Y Hà Nội,7720101,Y khoa,26.75,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,432
2020,Đại học Y Hà Nội,7720101,Y khoa,28.9,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,TTNV<=1,432
2021,Đại học Y Hà Nội,7720101,Y khoa,28.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,TTNV<=1,432
2022,Đại học Y Hà Nội,7720101,Y khoa,28.15,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,432
2023,Đại học Y Hà Nội,7720101,Y khoa,27.73,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,432
2024,Đại học Y Hà Nội,7720101,Y khoa,28.27,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,432
2025,Đại học Y Hà Nội,7720101,Y khoa,28.13,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,432
2022,Đại học Y Hà Nội,7720101,Y khoa phân hiệu Thanh Hóa,26.8,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720101YHT,,432
2023,Đại học Y Hà Nội,7720101,Y khoa phân hiệu Thanh Hóa,26.39,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720101YHT,,432
2024,Đại học Y Hà Nội,7720101,Y khoa phân hiệu Thanh Hóa,26.67,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720101YHT,,432
2025,Đại học Y Hà Nội,7720101,Y khoa phân hiệu Thanh Hóa,25.8,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720101YHT,,432
2022,Đại học Y Hà Nội,7720101,Y khoa phân hiệu Thanh Hóa kết hợp chứng chỉ quốc tế,24.1,B00,dai_tra,co_chung_chi,phan_hieu_thanh_hoa,toan_quoc,7720101YHT_AP,,432
2023,Đại học Y Hà Nội,7720101,Y khoa phân hiệu Thanh Hóa kết hợp chứng chỉ quốc tế,24.25,B00,dai_tra,co_chung_chi,phan_hieu_thanh_hoa,toan_quoc,7720101YHT_AP,,432
2021,Đại học Y Hà Nội,7720101,Y khoa (kết hợp chứng chỉ Ngoại ngữ quốc tế),27.5,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720101_AP,TTNV<=1,432
2022,Đại học Y Hà Nội,7720101,Y khoa (kết hợp chứng chỉ Ngoại ngữ quốc tế),26.25,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720101_AP,,432
2023,Đại học Y Hà Nội,7720101,Y khoa (kết hợp chứng chỉ Ngoại ngữ quốc tế),26.0,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720101_AP,,432
2018,Đại học Y Hà Nội,7720101,Y Đa khoa phân hiệu Thanh Hóa,22.1,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720101_YHT,"Thí sinh có cùng mức 22.1 điểm xét trúng tuyển theo tiêu chí: Điểm ngoại ngữ (tiếng Anh, tiếng Pháp) cao hơn và đăng kí nguyện vọng 1",432
2019,Đại học Y Hà Nội,7720101,Y Đa khoa phân hiệu Thanh Hóa,24.3,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720101_YHT,,432
2020,Đại học Y Hà Nội,7720101,Y Đa khoa phân hiệu Thanh Hóa,27.65,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720101_YHT,TTNV<=4,432
2021,Đại học Y Hà Nội,7720101,Y Đa khoa phân hiệu Thanh Hóa,27.75,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720101_YHT,TTNV<=1,432
2018,Đại học Y Hà Nội,7720110,Y học dự phòng,20.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,"Thí sinh có cùng mức 20.00 điểm xét trúng tuyển theo tiêu chí: Điểm ngoại ngữ (tiếng Anh, tiếng Pháp) cao hơn và đăng kí nguyện vọng 1",432
2019,Đại học Y Hà Nội,7720110,Y học dự phòng,21.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,432
2020,Đại học Y Hà Nội,7720110,Y học dự phòng,24.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,TTNV<=3,432
2021,Đại học Y Hà Nội,7720110,Y học dự phòng,24.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,TTNV<=4,432
2022,Đại học Y Hà Nội,7720110,Y học dự phòng,23.15,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,432
2023,Đại học Y Hà Nội,7720110,Y học dự phòng,22.3,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,432
2024,Đại học Y Hà Nội,7720110,Y học dự phòng,22.94,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,432
2025,Đại học Y Hà Nội,7720110,Y học dự phòng,17.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,432
2018,Đại học Y Hà Nội,7720115,Y học cổ truyền,21.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,"Thí sinh có cùng mức 21.85 điểm xét trúng tuyển theo tiêu chí: Điểm ngoại ngữ (tiếng Anh, tiếng Pháp) cao hơn và đăng kí nguyện vọng 1",432
2019,Đại học Y Hà Nội,7720115,Y học cổ truyền,23.3,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,432
2020,Đại học Y Hà Nội,7720115,Y học cổ truyền,26.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,TTNV<=2,432
2021,Đại học Y Hà Nội,7720115,Y học cổ truyền,26.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,TTNV<=1,432
2022,Đại học Y Hà Nội,7720115,Y học cổ truyền,25.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,432
2023,Đại học Y Hà Nội,7720115,Y học cổ truyền,24.77,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,432
2024,Đại học Y Hà Nội,7720115,Y học cổ truyền,25.29,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,432
2025,Đại học Y Hà Nội,7720115,Y học cổ truyền,23.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,432
2018,Đại học Y Hà Nội,7720301,Điều dưỡng,21.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,"Thí sinh có cùng mức 21.25 điểm xét trúng tuyển theo tiêu chí: Điểm ngoại ngữ (tiếng Anh, tiếng Pháp) cao hơn và đăng kí nguyện vọng 1",432
2019,Đại học Y Hà Nội,7720301,Điều dưỡng,22.7,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,432
2020,Đại học Y Hà Nội,7720301,Điều dưỡng,25.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,TTNV<=2,432
2021,Đại học Y Hà Nội,7720301,Điều dưỡng,25.6,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,TTNV<=1,432
2022,Đại học Y Hà Nội,7720301,Điều dưỡng,24.7,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,432
2023,Đại học Y Hà Nội,7720301,Điều dưỡng,24.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,432
2024,Đại học Y Hà Nội,7720301,Điều dưỡng,24.59,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,432
2025,Đại học Y Hà Nội,7720301,Điều dưỡng,22.25,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,432
2025,Đại học Y Hà Nội,7720301,Điều dưỡng,22.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,432
2022,Đại học Y Hà Nội,7720301,Điều dưỡng phân hiệu Thanh Hóa,19.0,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720301YHT,,432
2023,Đại học Y Hà Nội,7720301,Điều dưỡng phân hiệu Thanh Hóa,19.0,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720301YHT,,432
2024,Đại học Y Hà Nội,7720301,Điều dưỡng phân hiệu Thanh Hóa,20.25,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720301YHT,,432
2025,Đại học Y Hà Nội,7720301,Điều dưỡng phân hiệu Thanh Hóa,17.0,A00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720301YHT,,432
2025,Đại học Y Hà Nội,7720301,Điều dưỡng phân hiệu Thanh Hóa,17.0,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720301YHT,,432
2023,Đại học Y Hà Nội,7720301,Điều dưỡng chương trình tiên tiến &lpar;kết hợp chứng chỉ ngoại ngữ quốc tế&rpar;,21.0,B00,chat_luong_cao,co_chung_chi,co_so_chinh,toan_quoc,7720301_AP,,432
2020,Đại học Y Hà Nội,7720301,Điều dưỡng phân hiệu Thanh Hóa,22.4,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720301_YHT,TTNV<=1,432
2021,Đại học Y Hà Nội,7720301,Điều dưỡng phân hiệu Thanh Hóa,23.2,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720301_YHT,TTNV<=3,432
2024,Đại học Y Hà Nội,7720302,Hộ sinh,22.95,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,432
2025,Đại học Y Hà Nội,7720302,Hộ sinh,20.35,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,432
2025,Đại học Y Hà Nội,7720302,Hộ sinh,20.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720302,,432
2018,Đại học Y Hà Nội,7720401,Dinh dưỡng,19.65,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,"Thí sinh có cùng mức 19.65 điểm xét trúng tuyển theo tiêu chí: Điểm ngoại ngữ (tiếng Anh, tiếng Pháp) cao hơn và đăng kí nguyện vọng 1",432
2019,Đại học Y Hà Nội,7720401,Dinh dưỡng,21.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,432
2020,Đại học Y Hà Nội,7720401,Dinh dưỡng,24.7,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,TTNV<=5,432
2021,Đại học Y Hà Nội,7720401,Dinh dưỡng,24.65,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,TTNV<=2,432
2022,Đại học Y Hà Nội,7720401,Dinh dưỡng,23.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,432
2023,Đại học Y Hà Nội,7720401,Dinh dưỡng,23.19,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,432
2024,Đại học Y Hà Nội,7720401,Dinh dưỡng,23.33,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,432
2025,Đại học Y Hà Nội,7720401,Dinh dưỡng,18.75,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,432
2025,Đại học Y Hà Nội,7720401,Dinh dưỡng,18.75,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720401,,432
2018,Đại học Y Hà Nội,7720501,Răng- Hàm -Mặt,24.3,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,"Thí sinh có cùng mức 24.3 điểm xét trúng tuyển theo tiêu chí: Điểm ngoại ngữ (tiếng Anh, tiếng Pháp) cao hơn và đăng kí nguyện vọng 1",432
2019,Đại học Y Hà Nội,7720501,Răng- Hàm -Mặt,26.4,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,432
2020,Đại học Y Hà Nội,7720501,Răng- Hàm -Mặt,28.65,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,TTNV<=2,432
2021,Đại học Y Hà Nội,7720501,Răng- Hàm -Mặt,28.45,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,TTNV<=1,432
2022,Đại học Y Hà Nội,7720501,Răng- Hàm -Mặt,27.7,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,432
2023,Đại học Y Hà Nội,7720501,Răng- Hàm -Mặt,27.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,432
2024,Đại học Y Hà Nội,7720501,Răng- Hàm -Mặt,27.67,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,432
2025,Đại học Y Hà Nội,7720501,Răng- Hàm -Mặt,27.34,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,432
2023,Đại học Y Hà Nội,7720501,Răng - Hàm - Mặt &lpar;kết hợp chứng chỉ ngoại ngữ quốc tế&rpar;,25.5,B00,dai_tra,co_chung_chi,co_so_chinh,toan_quoc,7720501_AP,,432
2024,Đại học Y Hà Nội,7720502,Kỹ thuật phục hình răng,24.15,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,432
2025,Đại học Y Hà Nội,7720502,Kỹ thuật phục hình răng,21.85,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,432
2025,Đại học Y Hà Nội,7720502,Kỹ thuật phục hình răng,21.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720502,,432
2018,Đại học Y Hà Nội,7720601,Kỹ thuật xét nghiệm y học,21.55,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,"Thí sinh có cùng mức 21.55 điểm xét trúng tuyển theo tiêu chí: Điểm ngoại ngữ (tiếng Anh, tiếng Pháp) cao hơn và đăng kí nguyện vọng 1",432
2019,Đại học Y Hà Nội,7720601,Kỹ thuật xét nghiệm y học,23.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,432
2020,Đại học Y Hà Nội,7720601,Kỹ thuật xét nghiệm y học,26.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,TTNV<=5,432
2021,Đại học Y Hà Nội,7720601,Kỹ thuật xét nghiệm y học,26.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,TTNV<=4,432
2022,Đại học Y Hà Nội,7720601,Kỹ thuật xét nghiệm y học,25.55,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,432
2023,Đại học Y Hà Nội,7720601,Kỹ thuật xét nghiệm y học,24.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,432
2024,Đại học Y Hà Nội,7720601,Kỹ thuật xét nghiệm y học,25.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,432
2025,Đại học Y Hà Nội,7720601,Kỹ thuật xét nghiệm y học,23.72,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,432
2025,Đại học Y Hà Nội,7720601,Kỹ thuật xét nghiệm y học,23.72,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,432
2024,Đại học Y Hà Nội,7720601,Kỹ thuật Xét nghiệm y học &lpar;Phân hiệu Thanh Hóa&rpar;,19.0,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720601YHT,,432
2025,Đại học Y Hà Nội,7720601,Kỹ thuật Xét nghiệm y học &lpar;Phân hiệu Thanh Hóa&rpar;,18.35,A00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720601YHT,,432
2025,Đại học Y Hà Nội,7720601,Kỹ thuật Xét nghiệm y học &lpar;Phân hiệu Thanh Hóa&rpar;,18.35,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720601YHT,,432
2025,Đại học Y Hà Nội,7720602,Kỹ thuật hình ảnh y học,23.57,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,432
2025,Đại học Y Hà Nội,7720602,Kỹ thuật hình ảnh y học,23.57,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,432
2023,Đại học Y Hà Nội,7720603,Kỹ thuật phục hồi chức năng,22.7,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,432
2024,Đại học Y Hà Nội,7720603,Kỹ thuật phục hồi chức năng,24.07,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,432
2025,Đại học Y Hà Nội,7720603,Kỹ thuật phục hồi chức năng,22.5,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,432
2025,Đại học Y Hà Nội,7720603,Kỹ thuật phục hồi chức năng,22.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,432
2024,Đại học Y Hà Nội,7720603,Kỹ thuật phục hồi chức năng &lpar;Phân hiệu Thanh Hóa&rpar;,19.0,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720603YHT,,432
2025,Đại học Y Hà Nội,7720603,Kỹ thuật phục hồi chức năng &lpar;Phân hiệu Thanh Hóa&rpar;,17.3,A00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720603YHT,,432
2025,Đại học Y Hà Nội,7720603,Kỹ thuật phục hồi chức năng &lpar;Phân hiệu Thanh Hóa&rpar;,17.3,B00,dai_tra,khong,phan_hieu_thanh_hoa,toan_quoc,7720603YHT,,432
2018,Đại học Y Hà Nội,7720699,Khúc xạ nhãn khoa,21.6,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720699,"Thí sinh có cùng mức 21.6 điểm xét trúng tuyển theo tiêu chí: Điểm ngoại ngữ (tiếng Anh, tiếng Pháp) cao hơn và đăng kí nguyện vọng 1",432
2019,Đại học Y Hà Nội,7720699,Khúc xạ nhãn khoa,23.4,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720699,,432
2020,Đại học Y Hà Nội,7720699,Khúc xạ nhãn khoa,26.65,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720699,TTNV<=3,432
2021,Đại học Y Hà Nội,7720699,Khúc xạ nhãn khoa,26.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720699,TTNV<=2,432
2022,Đại học Y Hà Nội,7720699,Khúc xạ nhãn khoa,25.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720699,,432
2023,Đại học Y Hà Nội,7720699,Khúc xạ nhãn khoa,25.4,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720699,,432
2024,Đại học Y Hà Nội,7720699,Khúc xạ nhãn khoa,25.38,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720699,,432
2025,Đại học Y Hà Nội,7720699,Khúc xạ nhãn khoa,23.23,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720699,,432
2025,Đại học Y Hà Nội,7720699,Khúc xạ nhãn khoa,23.23,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720699,,432
2018,Đại học Y Hà Nội,7720701,Y tế công cộng,18.1,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720701,"Thí sinh có cùng mức 18.1 điểm xét trúng tuyển theo tiêu chí: Điểm ngoại ngữ (tiếng Anh, tiếng Pháp) cao hơn và đăng kí nguyện vọng 1",432
